"ITTER107","Territorio","TIPO_DATO2","Tipo indice","PRODCONS_AGRI_A","Prodotti acquistati","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FARMDINGS","fabbricati agricoli","2022-12","Dic-2022",0.1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FARMDINGS","fabbricati agricoli","2023-01","Gen-2023",0.2,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FARMDINGS","fabbricati agricoli","2023-02","Feb-2023",0.1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FARMDINGS","fabbricati agricoli","2023-03","Mar-2023",-0.1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FARMDINGS","fabbricati agricoli","2023-04","Apr-2023",-0.1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FARMDINGS","fabbricati agricoli","2023-05","Mag-2023",0,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FARMDINGS","fabbricati agricoli","2023-06","Giu-2023",-0.2,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FARMDINGS","fabbricati agricoli","2023-07","Lug-2023",1.4,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FARMDINGS","fabbricati agricoli","2023-08","Ago-2023",0,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FARMDINGS","fabbricati agricoli","2023-09","Set-2023",0.2,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FARMDINGS","fabbricati agricoli","2022-09","Set-2022",8.6,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FARMDINGS","fabbricati agricoli","2022-10","Ott-2022",9.5,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FARMDINGS","fabbricati agricoli","2022-11","Nov-2022",10.2,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FARMDINGS","fabbricati agricoli","2022-12","Dic-2022",10.2,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FARMDINGS","fabbricati agricoli","2023-01","Gen-2023",8.3,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FARMDINGS","fabbricati agricoli","2023-02","Feb-2023",7.8,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FARMDINGS","fabbricati agricoli","2023-03","Mar-2023",4.7,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FARMDINGS","fabbricati agricoli","2023-04","Apr-2023",3.9,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FARMDINGS","fabbricati agricoli","2023-05","Mag-2023",2.6,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FARMDINGS","fabbricati agricoli","2023-06","Giu-2023",2.6,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FARMDINGS","fabbricati agricoli","2023-07","Lug-2023",3.6,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FARMDINGS","fabbricati agricoli","2023-08","Ago-2023",3.2,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","FARMDINGS","fabbricati agricoli","2023-09","Set-2023",3.3,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERKSEX","lavori genio civile eccetto miglioramenti fondiari","2022-09","Set-2022",131.3,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERKSEX","lavori genio civile eccetto miglioramenti fondiari","2022-10","Ott-2022",131.1,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERKSEX","lavori genio civile eccetto miglioramenti fondiari","2022-11","Nov-2022",131.1,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERKSEX","lavori genio civile eccetto miglioramenti fondiari","2022-12","Dic-2022",130.4,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERKSEX","lavori genio civile eccetto miglioramenti fondiari","2023-01","Gen-2023",131.6,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERKSEX","lavori genio civile eccetto miglioramenti fondiari","2023-02","Feb-2023",130.3,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERKSEX","lavori genio civile eccetto miglioramenti fondiari","2023-03","Mar-2023",129.1,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERKSEX","lavori genio civile eccetto miglioramenti fondiari","2023-04","Apr-2023",129,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERKSEX","lavori genio civile eccetto miglioramenti fondiari","2023-05","Mag-2023",128.5,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERKSEX","lavori genio civile eccetto miglioramenti fondiari","2023-06","Giu-2023",127.2,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERKSEX","lavori genio civile eccetto miglioramenti fondiari","2023-07","Lug-2023",128.2,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERKSEX","lavori genio civile eccetto miglioramenti fondiari","2023-08","Ago-2023",128.2,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERKSEX","lavori genio civile eccetto miglioramenti fondiari","2023-09","Set-2023",126.9,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERKSEX","lavori genio civile eccetto miglioramenti fondiari","2022-09","Set-2022",0.7,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERKSEX","lavori genio civile eccetto miglioramenti fondiari","2022-10","Ott-2022",-0.2,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERKSEX","lavori genio civile eccetto miglioramenti fondiari","2022-11","Nov-2022",0,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERKSEX","lavori genio civile eccetto miglioramenti fondiari","2022-12","Dic-2022",-0.5,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERKSEX","lavori genio civile eccetto miglioramenti fondiari","2023-01","Gen-2023",0.9,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERKSEX","lavori genio civile eccetto miglioramenti fondiari","2023-02","Feb-2023",-1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERKSEX","lavori genio civile eccetto miglioramenti fondiari","2023-03","Mar-2023",-0.9,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERKSEX","lavori genio civile eccetto miglioramenti fondiari","2023-04","Apr-2023",-0.1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERKSEX","lavori genio civile eccetto miglioramenti fondiari","2023-05","Mag-2023",-0.4,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERKSEX","lavori genio civile eccetto miglioramenti fondiari","2023-06","Giu-2023",-1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERKSEX","lavori genio civile eccetto miglioramenti fondiari","2023-07","Lug-2023",0.8,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERKSEX","lavori genio civile eccetto miglioramenti fondiari","2023-08","Ago-2023",0,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERKSEX","lavori genio civile eccetto miglioramenti fondiari","2023-09","Set-2023",-1,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERKSEX","lavori genio civile eccetto miglioramenti fondiari","2022-09","Set-2022",16,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERKSEX","lavori genio civile eccetto miglioramenti fondiari","2022-10","Ott-2022",16.1,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERKSEX","lavori genio civile eccetto miglioramenti fondiari","2022-11","Nov-2022",15.7,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERKSEX","lavori genio civile eccetto miglioramenti fondiari","2022-12","Dic-2022",14.6,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERKSEX","lavori genio civile eccetto miglioramenti fondiari","2023-01","Gen-2023",10.4,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERKSEX","lavori genio civile eccetto miglioramenti fondiari","2023-02","Feb-2023",8,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERKSEX","lavori genio civile eccetto miglioramenti fondiari","2023-03","Mar-2023",2.7,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERKSEX","lavori genio civile eccetto miglioramenti fondiari","2023-04","Apr-2023",-1.8,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERKSEX","lavori genio civile eccetto miglioramenti fondiari","2023-05","Mag-2023",-4,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERKSEX","lavori genio civile eccetto miglioramenti fondiari","2023-06","Giu-2023",-2.3,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERKSEX","lavori genio civile eccetto miglioramenti fondiari","2023-07","Lug-2023",-0.5,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERKSEX","lavori genio civile eccetto miglioramenti fondiari","2023-08","Ago-2023",-1.7,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","OTHERKSEX","lavori genio civile eccetto miglioramenti fondiari","2023-09","Set-2023",-3.4,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INPUTAL","indice generale dei consumi intermedi e degli investimenti","2022-09","Set-2022",139,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INPUTAL","indice generale dei consumi intermedi e degli investimenti","2022-10","Ott-2022",143.5,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INPUTAL","indice generale dei consumi intermedi e degli investimenti","2022-11","Nov-2022",143.5,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INPUTAL","indice generale dei consumi intermedi e degli investimenti","2022-12","Dic-2022",142.8,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INPUTAL","indice generale dei consumi intermedi e degli investimenti","2023-01","Gen-2023",141.1,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INPUTAL","indice generale dei consumi intermedi e degli investimenti","2023-02","Feb-2023",140.4,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INPUTAL","indice generale dei consumi intermedi e degli investimenti","2023-03","Mar-2023",138,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INPUTAL","indice generale dei consumi intermedi e degli investimenti","2023-04","Apr-2023",137,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INPUTAL","indice generale dei consumi intermedi e degli investimenti","2023-05","Mag-2023",135.7,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INPUTAL","indice generale dei consumi intermedi e degli investimenti","2023-06","Giu-2023",134.1,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INPUTAL","indice generale dei consumi intermedi e degli investimenti","2023-07","Lug-2023",133.2,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INPUTAL","indice generale dei consumi intermedi e degli investimenti","2023-08","Ago-2023",133.6,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INPUTAL","indice generale dei consumi intermedi e degli investimenti","2023-09","Set-2023",133.8,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INPUTAL","indice generale dei consumi intermedi e degli investimenti","2022-09","Set-2022",-0.1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INPUTAL","indice generale dei consumi intermedi e degli investimenti","2022-10","Ott-2022",3.2,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","INPUTAL","indice generale dei consumi intermedi e degli investimenti","2022-11","Nov-2022",0,,
